name,latitude,longitude,admin1_code,admin2_code,admin3_code,feature_code
Kalyam,14.79667,76.85277,02,553,5304,PPL
Hosuru,14.81822,76.84526,02,,,PPL
Lingammanahalli,14.97099,76.82017,02,553,5304,PPL
Jajirakallu,14.97771,76.84829,02,553,5304,PPL
Madenahalli,14.98784,76.81039,02,553,5304,PPL
Hiradahalu,14.99765,76.87354,02,553,5304,PPL
Pulakurti,14.96434,76.88163,02,553,5304,PPL
Hosagudda,14.94904,76.87193,02,553,5304,PPL
Malliketa,14.95814,76.90751,02,553,5304,PPL
Somalapuram,14.913,76.87151,02,553,5304,PPL
Kanapuram,14.88518,76.89884,02,553,5307,PPL
Hadagali,14.85791,76.86843,02,553,5304,PPL
Kulluru,14.86172,76.89123,02,553,5304,PPL
Muddulapuram,14.85573,76.90234,02,553,5304,PPLQ
Kadaluru,14.84407,76.8682,02,553,5304,PPL
Badanahalu,14.83627,76.85676,02,553,5304,PPL
Doddagatta,14.84063,76.89254,02,553,5304,PPL
Hulikallu,14.80595,76.8749,02,553,5304,PPL
Hulikalludoddi,14.80045,76.86159,02,553,5304,PPL
Golladoddi,14.7959,76.89041,02,553,5304,PPL
Muridi,14.80096,76.89346,02,553,5304,PPL
Chadam,14.76657,76.8676,02,553,5305,PPL
Tammayyanahalli,14.77785,76.89646,02,553,5305,PPL
Patabhavivanka,14.75546,76.89635,02,553,5305,PPL
Tembula Virapuram,14.75406,76.94389,02,553,5305,PPL
Gramadotla,14.78047,76.9418,02,553,5305,PPL
Hanumapuram,14.81296,76.93139,02,553,5304,PPL
Sanjivarayanakota,14.83857,76.92056,02,553,5304,PPL
Gudisilapalle,14.85381,76.9325,02,553,5304,PPL
Elanji,14.88086,76.91249,02,553,5307,PPL
Gollakondayyanahalli,14.8953,76.9213,02,553,5307,PPLQ
Mailapuram,14.90917,76.92826,02,553,5307,PPL
Kelanganahalli,14.91696,76.9486,02,553,5307,PPL
Timmalapuram,14.92922,76.95184,02,553,5304,PPL
Lingadahalu,14.92206,76.96485,02,553,5307,PPL
Uddihalu,14.94296,76.97476,02,553,5307,PPL
Bommanahalu,14.99926,76.9784,02,553,5307,PPL
Upparahalu,14.9106,76.99604,02,553,5307,PPL
Ambapuram,14.86815,76.97014,02,553,5306,PPL
Ganigera,14.85263,76.98306,02,553,5306,PPL
Jakkalavadki,14.83486,76.98156,02,553,5306,PPL
Nallampalle,14.77464,76.97706,02,553,5306,PPL
Hulikere,14.76333,76.9948,02,553,5306,PPL
Bommakkapalle,14.52741,76.82498,02,553,5319,PPLQ
Mittalakatte,14.52662,76.82094,02,,,PPLQ
Malleli,14.54395,76.82904,02,553,5319,PPLQ
Bhairavunitippa,14.53485,76.84116,02,553,5320,PPL
Tallakere,14.5756,76.82336,02,553,5319,PPL
Konapuram,14.57736,76.84349,02,553,5319,PPL
Rangasamudram,14.59695,76.82414,02,553,5319,PPL
Kavalipalayyadoddi,14.61586,76.81919,02,553,5319,PPL
Adaguppa,14.63519,76.82241,02,553,5319,PPL
Karisurayyadoddi,14.65778,76.81327,02,553,5319,PPL
Sirigayyadoddi,14.66157,76.82631,02,553,5319,PPL
Pytota,14.69757,76.82078,02,553,5305,PPL
Ayyatanahalli,14.6706,76.88131,02,553,5305,PPL
Udegolam,14.68565,76.88272,02,553,5305,PPL
Virapuram,14.64756,76.85494,02,553,5319,PPL
Pulukunta,14.61793,76.85507,02,553,5319,PPL
Gonabhavi,14.58893,76.8646,02,553,5319,PPL
Gummaghatta,14.56536,76.86519,02,553,5319,PPL
Gundiganahalli,14.54895,76.86597,02,553,5320,PPL
Vepalaparti,14.56851,76.88502,02,553,5320,PPL
Polenahalli,14.53632,76.87236,02,553,5320,PPL
Kappatalinganahalli,14.51216,76.87135,02,553,5320,PPL
Gollahatti,14.50668,76.90146,02,553,5320,PPL
Kodipalle,14.51166,76.91367,02,553,5320,PPL
Eradukera,14.50996,76.92635,02,553,5320,PPL
Govindayyadoddi,14.56694,76.90251,02,553,5320,PPL
Chalimenahalli,14.57063,76.91259,02,553,5320,PPL
Ajjayyadoddi,14.58272,76.9147,02,553,5320,PPL
Kalugodu,14.59444,76.90795,02,553,5319,PPL
Jafarkhan Venkatampalle,14.61407,76.8901,02,553,5319,PPL
Rangachedu,14.61939,76.92901,02,553,5319,PPL
Budimenahalli,14.60581,76.93081,02,553,5320,PPL
Belodu,14.63025,76.90867,02,553,5319,PPL
Netrahalli,14.64874,76.918,02,553,5319,PPL
Baginayakanahalli,14.66232,76.91424,02,553,5305,PPL
Rayampalle,14.65938,76.89981,02,553,5305,PPL
Bommayyanahalli,14.68175,76.9145,02,553,5305,PPL
Vadrahonnuru,14.69618,76.90796,02,553,5305,PPL
Kontanahalli,14.71675,76.88421,02,553,5305,PPL
Gopalapuram,14.7445,76.99078,02,553,5306,PPL
Daragakondapuram,14.72698,76.96121,02,553,5305,PPL
Avuladatla,14.69661,76.98553,02,553,5305,PPL
Marempalle,14.69045,76.95491,02,553,5319,PPL
Devareddipalle,14.66874,76.94652,02,553,5319,PPL
Rekulakunta,14.66473,76.99334,02,553,5305,PPL
Hosahalli,14.64629,76.9481,02,553,5319,PPL
Bhupasamudram,14.63176,76.97008,02,553,5319,PPL
Kannepalle,14.62388,76.97822,02,553,5320,PPL
Errampalle,14.61839,76.95336,02,553,5319,PPL
Pydoddi,14.60965,76.95453,02,553,5320,PPL
Gudipalle,14.61148,76.9608,02,553,5320,PPL
Muddalapuram,14.59256,76.99989,02,553,5320,PPL
Bhairasamudrum,14.56727,76.94536,02,553,5320,PPL
Errakondapuram,14.54644,76.97925,02,553,5320,PPL
Brahmasamudram,14.53798,76.94751,02,553,5320,PPL
Nanjapuram,14.53314,76.96289,02,553,5320,PPL
Mamaduru,14.51937,76.98336,02,553,5320,PPL
Pale Venkatapuram,14.50086,76.98706,02,553,5320,PPL
Pabbarahalli,14.49699,76.87324,02,553,5320,PPL
Gollaladoddi,14.37724,76.91243,02,553,5332,PPL
Parlachedu,14.37541,76.91919,02,553,5332,PPL
Vaddipalyam,14.37271,76.91353,02,553,5332,PPL
Sigalapalle,14.25207,76.95816,02,553,5333,PPL
Chinnama Nagenhalli,14.27409,76.93835,02,553,5333,PPL
Oddarpalyam,14.26935,76.9664,02,553,5333,PPL
Anumampalle,14.3286,76.9543,02,553,5332,PPL
Balapampalle,14.33955,76.92296,02,553,5332,PPL
Rangayyapalyam,14.35311,76.92807,02,553,5332,PPL
Tippanapalle,14.35629,76.91411,02,553,5332,PPL
Mulakaledu,14.36483,76.9267,02,553,5332,PPL
Mucharlapalle,14.37626,76.94273,02,553,5332,PPL
Baraganhalli,14.40501,76.92104,02,553,5332,PPLQ
Ayyagarlapalle,14.4238,76.95628,02,553,5332,PPL
Basampalle,14.47701,76.98833,02,553,5332,PPL
Chintarlapalle,14.41813,76.99764,02,553,5332,PPL
Karadipalle,14.40243,76.97653,02,553,5332,PPL
Kanakuru,14.35941,76.96591,02,553,5332,PPL
Basapuram,14.33215,76.98962,02,553,5333,PPL
Mayidarlapalle,14.31515,76.97756,02,553,5333,PPL
Malayanuru,14.25405,76.97215,02,553,5333,PPL
Nagappanhalli,14.25101,76.94281,02,553,5333,PPL
Korevu,14.01804,76.95728,02,754,5351,PPL
Hosakote,14.02729,76.93397,02,,,PPL
Erraguntahalli,14.0357,76.94113,02,754,5351,PPL
Nidraghatta,14.03776,76.95006,02,754,5351,PPL
Agrahara,14.14279,76.90627,02,754,5351,PPL
Pulikunta,14.14563,76.95463,02,754,5351,PPL
Valasa,14.16325,76.94693,02,754,5351,PPL
Nadalhude,14.17991,76.94448,02,754,5351,PPL
Virapsamudra,14.17569,76.95401,02,754,5351,PPL
Nagappapalle,14.15869,76.99418,02,754,5351,PPL
Dyavagondanahalli,14.15072,76.99924,02,754,5351,PPL
Tammadehalli,14.14789,76.98257,02,754,5351,PPL
Virapuram,14.14702,76.9683,02,754,5351,PPL
Gaudankunta,14.14115,76.99495,02,754,5351,PPL
Madanakunta,14.10836,76.97263,02,754,5351,PPL
Vuduguru,14.10471,76.98753,02,754,5351,PPL
Kachikunta,14.07633,76.99472,02,754,5351,PPL
Kenkere,14.04561,76.98841,02,754,5351,PPL
Hemavati,14.02575,76.99331,02,754,5351,PPL
Golmanhalli,14.01529,76.97426,02,754,5351,PPL
Obalapur,14.00869,76.95716,02,,,PPL
Doddabanagere,14.00464,76.96843,02,,,PPL
Gondaipet,19.58543,79.75987,40,699,4316,PPL
Berahi,19.59634,79.77798,40,699,4316,PPLQ
Heti Tumri,19.57769,79.7789,40,699,4316,PPL
Waigaon,19.55982,79.76667,40,699,4316,PPL
Gundlabori,19.53969,79.7721,40,699,4316,PPL
Korabon,19.52635,79.80599,40,699,6314,PPL
Nagulapalli,19.51551,79.75588,40,699,4316,PPL
Ganalpad,19.51294,79.77784,40,699,6314,PPL
Ranweli,19.5361,79.81281,40,699,6314,PPL
Kursana,19.50713,79.85543,40,699,6314,PPL
Tumri,19.58076,79.79156,40,699,4316,PPL
Chinchpalli,19.49758,79.76139,40,699,4316,PPLQ
Sirpur Dabha,19.46639,79.76653,40,699,6314,PPLQ
Pedda Manepalli,19.45089,79.79164,40,699,6314,PPL
Manepalli,19.40793,79.77285,40,699,4317,PPL
Ankora,19.48,79.78432,40,699,6314,PPL
Basaram,19.44112,79.76389,40,699,6314,PPL
Utpalli,19.39389,79.7972,40,699,4317,PPLQ
Surgapalli,19.35791,79.79237,40,699,4317,PPL
Kondapalli,19.33694,79.7522,40,699,6313,PPL
Lorpalli,19.30436,79.75745,40,699,6313,PPL
Ilkapalli,19.26902,79.76527,40,699,6313,PPL
Laggaon,19.25656,79.75793,40,699,6313,PPL
Chichiala,19.25676,79.79831,40,699,6313,PPL
Bhimaram,19.35447,79.81761,40,699,4317,PPLQ
Siddapur,19.35779,79.84305,40,699,4317,PPLQ
Mantari,19.37595,79.82674,40,699,4317,PPL
Salagpalli,19.38579,79.81616,40,699,4317,PPL
Aregudem,19.39587,79.81973,40,699,4317,PPL
Mathyagudem,19.40407,79.8166,40,699,4317,PPL
Barakgudem,19.41091,79.81984,40,699,4317,PPL
Manchepalli,19.4259,79.8114,40,699,4317,PPL
Karjalli,19.45425,79.8255,40,699,6314,PPL
Kesapur,19.47804,79.82425,40,699,6314,PPLQ
Ambagutta,19.49263,79.82685,40,699,6314,PPL
Kotari,19.47671,79.84625,40,699,6314,PPLQ
Wati,19.46999,79.86105,40,699,6314,PPLQ
Kukri,19.37597,79.85899,40,699,4317,PPL
Rechni,19.36496,79.87899,40,699,4317,PPLQ
Yelkepalli,19.3483,79.85456,40,699,4317,PPL
Naglai,19.35344,79.87242,40,699,4317,PPL
Indargaon,19.3513,79.88013,40,699,4317,PPL
Bijjur,19.3482,79.86492,40,699,4317,PPL
Kushnepalli,19.34006,79.8811,40,699,4317,PPL
Gabai,19.32447,79.89646,40,699,4317,PPL
Heti,19.32331,79.88539,40,699,4317,PPLQ
Sangampalli,19.3194,79.87328,40,699,4317,PPLQ
Gundapalli,19.25456,79.87128,40,699,6313,PPL
Talai,19.29915,79.94884,40,699,4317,PPL
Tikkepalli,19.30349,79.92588,40,699,4317,PPL
Papanpet,19.31078,79.90702,40,699,4317,PPL
Sommi,19.31315,79.94807,40,699,4317,PPL
Susmir,19.32353,79.91948,40,699,4317,PPL
Geragudem,19.32819,79.94028,40,699,4317,PPL
Chintalgudem,19.32866,79.95307,40,699,4317,PPL
Doddigudem,19.33635,79.94748,40,699,4317,PPL
Mugoli,19.33814,79.9416,40,699,4317,PPL
Rajampalli,19.36814,79.91268,40,699,6314,PPLQ
Sedeli,19.40465,79.93156,40,699,6314,PPL
Chitamagudem,19.44049,79.93864,40,699,6314,PPLQ
Ketni,19.46089,79.90215,40,699,6314,PPL
Gudem,19.40789,79.95165,40,699,6314,PPL
Burgudem,19.38971,79.9698,40,699,6314,PPL
Koyapalli,19.37518,79.96497,40,699,6314,PPL
Nagapalli,19.35101,79.96319,40,699,4317,PPLQ
Banglagudem,19.33395,79.95239,40,699,4317,PPL
Pochampet,18.98847,79.01005,40,681,6212,PPL
Donnur,18.98368,79.03455,40,681,4397,PPL
Chinnapuram,18.87662,79.0306,40,681,6213,PPL
Sandaipalli,18.87667,79.03544,40,681,6213,PPL
Kalleda,18.85212,79.0054,40,681,6211,PPL
Yesantraopet,18.84219,79.03713,40,681,6213,PPL
Gutrajpalli,18.8378,79.00244,40,681,6211,PPL
Gangapuram,18.83663,79.02771,40,681,6213,PPL
Raipalli,18.81244,79.04035,40,681,4412,PPL
Tirmalapur,18.7972,79.00928,40,681,4412,PPL
Ibrahimpalli,18.78252,79.00233,40,681,4412,PPL
Rajapatnam,18.76635,79.03128,40,681,4412,PPL
Agemalla,18.7648,79.05387,40,681,4412,PPL
Gunjapadagu,18.774,79.06887,40,681,4412,PPL
Ranga Dhampalli,18.75279,79.09047,40,681,4421,PPL
Lachhmipur,18.77305,79.10786,40,681,4421,PPL
Gullapalli,18.79091,79.05851,40,681,4412,PPL
Govindapalli,18.80161,79.06988,40,681,4412,PPL
Chilmakuru,18.79911,79.09547,40,681,4412,PPL
Israjpalli,18.82479,79.05346,40,681,4412,PPL
Abbapur,18.81863,79.10584,40,681,4412,PPL
Chekalla,18.83984,79.07207,40,681,6213,PPL
Yelgumetla,18.83453,79.09219,40,681,4412,PPL
Bunkur,18.83549,79.10783,40,681,4412,PPL
Sherkonda,18.8559,79.10833,40,681,6213,PPL
Goplapur,18.86493,79.08268,40,681,6213,PPL
Bugaram,18.86337,79.05093,40,681,6213,PPL
Sironchakota,18.87289,79.07052,40,681,4397,PPL
Madanur,18.86648,79.10625,40,681,6213,PPL
Kamlapur,18.9191,79.08016,40,681,4397,PPL
Nagaram,18.92614,79.07426,40,681,4397,PPL
Lachhminarayanpalli,18.92921,79.08979,40,681,4397,PPL
Aranapalli,18.93241,79.098,40,681,4397,PPL
Budeshpet,18.93897,79.06531,40,681,4397,PPL
Ramaiyapalli,18.92405,79.10519,40,681,4397,PPL
Tuminala,18.94906,79.06211,40,681,4397,PPL
Gondapalli,18.94956,79.0775,40,681,4397,PPL
Gollagudem,18.95703,79.07365,40,681,4397,PPL
Nakkalapet,18.9716,79.06001,40,681,4397,PPL
Chinna Nakkalapet,18.9797,79.06717,40,681,4397,PPL
Madre Damanapet,18.97,79.09279,40,681,4397,PPL
Kottapet,18.99518,79.10333,40,684,4348,PPL
Peddapetta,18.99303,79.10908,40,684,4348,PPL
Dermaraopet,18.98674,79.11084,40,684,4348,PPL
Daranka,18.98173,79.10743,40,684,4348,PPL
Gondagudem,18.96414,79.12594,40,684,4348,PPL
Anparti,18.94171,79.12929,40,684,4348,PPL
Jainapet,18.94804,79.14599,40,684,4348,PPL
Nimbala,18.92133,79.14446,40,684,4348,PPL
Timmapur,18.91477,79.12282,40,681,4397,PPL
Burgapalli,18.90895,79.13026,40,681,4397,PPL
Bantravarnipalli,18.85913,79.11019,40,681,6213,PPL
Birsani,18.85779,79.13313,40,681,6213,PPL
Lutnur,18.83886,79.13039,40,681,4412,PPL
Dutnur,18.80474,79.11342,40,681,4412,PPL
Chandoli,18.79304,79.12247,40,681,4412,PPL
Bhimrazpalli,18.7818,79.10655,40,681,4412,PPL
Gullakota,18.77183,79.14801,40,681,4398,PPL
Yendapalli,18.77327,79.18347,40,681,4398,PPL
Kottapet,18.77592,79.20092,40,681,4398,PPL
Ambarpet,18.79682,79.1865,40,681,4398,PPL
Sankalapalli,18.80212,79.20545,40,681,4398,PPL
Krishnaraopet,18.81802,79.20332,40,681,4398,PPL
Sakapuram,18.82375,79.1856,40,681,4398,PPL
Kaparaopet,18.82885,79.18972,40,681,4398,PPL
Jagdeopet,18.82083,79.15221,40,681,4398,PPL
Brahmanpalli,18.81882,79.20847,40,681,4398,PPL
Venkatapur,18.85239,79.14927,40,681,4397,PPL
Yelkatur,18.84453,79.17077,40,681,4398,PPL
Rajapalli,18.84109,79.18562,40,681,4398,PPL
Kampalli,18.86451,79.15301,40,681,4397,PPL
Pachgaon,18.86085,79.17394,40,681,4397,PPL
Kotlingala,18.86142,79.19702,40,681,4398,PPL
Mukatraopet,18.85982,79.20195,40,681,4398,PPL
Modala,18.88751,79.18508,40,684,4353,PPL
Mission,18.89035,79.19375,40,684,4353,PPL
Gudem,18.91135,79.16227,40,684,4348,PPL
Rangampalli,18.92141,79.15743,40,684,4348,PPL
Kannepalli,18.91589,79.18004,40,684,4348,PPL
Raspalli,18.92127,79.15142,40,684,4348,PPL
Yellaram,18.93861,79.17165,40,684,4353,PPL
Rebanpalli,18.9453,79.16515,40,684,4348,PPL
Venkatraopet,18.94307,79.20012,40,684,4353,PPL
Malkagudem,18.95172,79.18948,40,684,4353,PPL
Muttampet,18.9545,79.18232,40,684,4348,PPL
Yepalgudem,18.95953,79.15784,40,684,4348,PPL
Chilkagudem,18.96115,79.17463,40,684,4348,PPL
Chintapalli,18.97091,79.17622,40,684,4348,PPL
Dandepalii,18.99788,79.15454,40,684,4348,PPL
Karanapet,18.98806,79.17669,40,684,4348,PPL
Bawargudem,18.99082,79.19056,40,684,4348,PPL
Korichelma,18.97428,79.21757,40,684,4348,PPL
Gonda Mahadeopuram,18.97093,79.20268,40,684,4348,PPL
Rajampet,18.95874,79.19543,40,684,4348,PPL
Komgudem,18.96002,79.21281,40,684,4348,PPL
Daurepalli,18.95417,79.21993,40,684,4353,PPL
Yelkapalli,18.94873,79.20931,40,684,4353,PPL
Mamadigudem,18.96775,79.23167,40,684,4353,PPL
Totagudem,18.94216,79.20399,40,684,4353,PPL
Jagayapet,18.93891,79.2221,40,684,4353,PPL
Hanmantpalli,18.93952,79.23261,40,684,4353,PPL
Ramraopet,18.93956,79.23879,40,684,4353,PPL
Gampalli,18.91195,79.20427,40,684,4353,PPL
Maripalli,18.90767,79.23143,40,684,4353,PPL
Timmapuram,18.90511,79.23873,40,684,4353,PPL
Itkala,18.88644,79.22433,40,684,4353,PPL
Ankatpalli,18.88605,79.24119,40,684,4353,PPL
Potapalli,18.87815,79.23796,40,684,4353,PPL
Mutnur,18.83732,79.22543,40,681,4398,PPL
Perpalli,18.79308,79.23577,40,681,4398,PPL
Gudselapet,18.78857,79.23611,40,681,4398,PPL
Parkal,18.77833,79.21407,40,681,4398,PPL
Suraram,18.76549,79.2318,40,681,4398,PPL
Pata Gudur,18.75755,79.21787,40,681,4398,PPL
Chellampet,18.96462,79.24499,40,684,4353,PPL
Bhatrabommalapuram,15.94097,77.19591,02,552,5251,PPLQ
Agasanuru,15.9471,77.20689,02,552,5251,PPL
Satanuru,15.94992,77.2279,02,552,5251,PPL
Kadidoddi,15.89314,77.07207,02,552,5252,PPLQ
Marali,15.91068,77.08129,02,552,5252,PPL
Gudikambali,15.91735,77.09824,02,552,5252,PPL
Gurraladoddi,15.91728,77.11584,02,552,5252,PPLQ
Valluru,15.92233,77.13108,02,552,5252,PPL
Katedoddi,15.93074,77.14846,02,552,5251,PPL
Aralebanda,15.89916,77.15844,02,552,5251,PPL
Kamanadoddi,15.90234,77.16992,02,552,5251,PPL
Mugaladoddi,15.92159,77.19276,02,552,5251,PPL
Chirtanakallu,15.90639,77.21563,02,552,5251,PPL
Sajjalagudda,15.88745,77.24778,02,552,5251,PPL
Myaliganuru,15.84113,77.03091,02,552,5252,PPL
Chyagi,15.85733,77.04949,02,552,5252,PPL
Kumbalanuru,15.88257,77.06083,02,552,5252,PPL
Katariki,15.84051,77.08006,02,552,5252,PPL
Podalakunta,15.84236,77.11478,02,552,5252,PPL
Gotaladoddi,15.88438,77.11573,02,552,5252,PPL
Madire,15.83989,77.11473,02,552,5252,PPL
Chudi,15.85194,77.15385,02,552,5252,PPL
Tippaladoddi,15.86853,77.16999,02,552,5252,PPL
Karani,15.85171,77.177,02,552,5252,PPL
Colemanpetta,15.8791,77.18975,02,552,5251,PPL
Duddi,15.8782,77.20495,02,552,5251,PPL
Vandagallu,15.8464,77.20646,02,552,5251,PPL
Nyalakosigi,15.84768,77.22541,02,552,5251,PPL
Lingaladinne,15.8245,77.07575,02,552,5252,PPL
Agasaladinne,15.8132,77.08257,02,552,5252,PPL
Dombaladinne,15.8023,77.08784,02,552,5252,PPL
Virladinne,15.7935,77.09312,02,552,5252,PPL
Bapuram,15.78904,77.08377,02,552,5252,PPL
Sulekeri,15.82501,77.11678,02,552,5252,PPL
Bantakunta,15.80625,77.12849,02,552,5252,PPL
Itsalahalu,15.78476,77.16621,02,552,5252,PPL
Obalapuram,15.80412,77.16145,02,552,5252,PPL
Chirtapalle,15.82585,77.17054,02,552,5252,PPL
Mallanahattu,15.83334,77.17557,02,552,5252,PPL
Urukunda,15.80607,77.17524,02,552,5252,PPL
Timmapuram,15.80324,77.18235,02,552,5252,PPL
Zumaladinne,15.81578,77.20206,02,552,5251,PPL
Gaudagallu,15.821,77.21778,02,552,5251,PPL
Pikalahetta,15.81245,77.2325,02,552,5253,PPL
Gavigattu,15.79683,77.22664,02,552,5253,PPL
Ravaduru,15.7562,77.08463,02,552,5252,PPL
Kamavaram,15.77071,77.19061,02,552,5252,PPL
Jhampapuram,15.90419,77.24974,02,552,5251,PPL
Upparahalu,15.72595,77.1083,02,552,5252,PPL
Kuntanahalu,15.69825,77.11658,02,552,5252,PPL
Badanehalu,15.71626,77.15716,02,552,5252,PPL
Erigeri,15.73376,77.20512,02,552,5252,PPL
Tovi,15.71711,77.19707,02,552,5252,PPL
Pandavagallu,15.71932,77.23168,02,552,5271,PPL
Ganekallu,15.70273,77.22163,02,552,5271,PPL
Hanamantacharibhavi,15.63617,77.0771,02,552,5271,PPL
Hanavalu,15.67695,77.14941,02,552,5271,PPL
Guddadahosahalli,15.67976,77.20009,02,552,5271,PPL
Kaditota,15.66532,77.22396,02,552,5271,PPL
Isivi,15.65716,77.2426,02,552,5271,PPL
Gejjihalli,15.5771,77.05442,02,552,5272,PPL
Edavalli,15.61996,77.12589,02,552,5271,PPL
Baladuru,15.61557,77.13599,02,552,5271,PPL
Ingaladahalu,15.59265,77.14435,02,552,5271,PPL
Peddagonahalu,15.57797,77.15127,02,552,5272,PPL
Maddilingadahalli,15.58245,77.14917,02,552,5272,PPL
Chinna Gonahalu,15.60742,77.16531,02,552,5271,PPL
Santekulluru,15.62623,77.14123,02,552,5271,PPL
Chinna Harivanam,15.60618,77.17675,02,552,5271,PPL
Virannanakondapuram,15.61064,77.21856,02,552,5271,PPLQ
Parvatapuram,15.61965,77.2349,02,552,5271,PPL
Basapuram,15.60169,77.22236,02,552,5271,PPL
Vandavagali,15.55792,77.0848,02,552,5272,PPL
Lingadahalli,15.52079,77.14336,02,552,5272,PPL
Naganadhanahalli,15.56166,77.22112,02,552,5271,PPL
Gonahalu,15.50044,77.23243,02,552,5274,PPL
Kammarachedu,15.51798,77.24028,02,552,5274,PPL
Marlamadiki,15.46928,77.00558,02,552,5272,PPL
Kogilatota,15.43286,77.04306,02,552,5272,PPL
Muddatamagi,15.45758,77.03094,02,552,5272,PPL
Bommagundlahalli,15.48533,77.09244,02,552,5272,PPL
Chinnahyati,15.48363,77.08665,02,552,5272,PPL
Hirehyati,15.46846,77.09073,02,552,5272,PPL
Tumbiganuru,15.95875,77.25087,02,552,5251,PPL
Naranapuram,15.9518,77.26807,02,552,5250,PPL
Kagallu,15.93439,77.26898,02,552,5250,PPL
Dibbanadoddi,15.93156,77.29784,02,552,5250,PPL
Katsapuram,15.94838,77.30189,02,552,5250,PPL
Ramapuram,15.94551,77.31923,02,552,5250,PPL
Sammatageri,15.45098,77.08362,02,552,5272,PPL
Mugamanagondi,15.44206,77.11209,02,552,5272,PPL
Yallarti,15.47818,77.12636,02,552,5272,PPL
Suluvayi,15.43258,77.12149,02,552,5272,PPL
Kuralehalli,15.42957,77.11959,02,552,5273,PPL
Neraniki,15.46856,77.1542,02,552,5272,PPL
Hosapetadevaragudda,15.45338,77.16516,02,552,5272,PPL
Chukkalapatti,15.45673,77.17701,02,552,5272,PPL
Kurukundi,15.49523,77.19157,02,552,5274,PPL
Muddanageri,15.476,77.19166,02,552,5274,PPL
Karadiguddam,15.45172,77.19396,02,552,5274,PPL
Tumbalabidu,15.43836,77.23878,02,552,5274,PPL
Halebidu,15.4424,77.22983,02,552,5274,PPL
Angasakallu,15.46641,77.22314,02,552,5274,PPL
Manikurti,15.48008,77.23554,02,552,5274,PPL
Balluru,15.40777,77.03302,02,552,5273,PPL
Siddapuram,15.39348,77.05066,02,552,5273,PPL
Virupapuram,15.41695,77.11898,02,552,5273,PPL
Bolagoti,15.41695,77.12233,02,552,5273,PPL
Nittaravatti,15.38034,77.12413,02,552,5273,PPL
Bilehalu,15.38681,77.16072,02,552,5273,PPL
Arikere,15.405,77.19941,02,552,5274,PPL
Jangamarahosahalli,15.34415,77.07104,02,552,5273,PPL
Gulyam,15.35981,77.06697,02,552,5273,PPL
Amritapuram,15.3737,77.05218,02,552,5273,PPL
Pachcharahalli,15.34403,77.11988,02,552,5273,PPL
Halaharivi,15.33196,77.15754,02,552,5273,PPL
Matsanuru,15.32766,77.18432,02,552,5273,PPL
Kuruvalli,15.36509,77.19243,02,552,5274,PPL
Agraharam,15.36602,77.20603,02,552,5274,PPL
Hattibelagallu,15.36602,77.2231,02,552,5274,PPL
Medehalu,15.27877,77.16966,02,552,5273,PPL
Haradageri,15.3062,77.18773,02,552,5273,PPL
Kaminahalu,15.27676,77.20348,02,552,5273,PPL
Ramadurgam,15.29485,77.24316,02,552,5291,PPL
Situgapuram,15.21858,77.19392,02,552,5273,PPL
Kokkarachedu,15.19901,77.19255,02,552,5273,PPL
Mallikarjunahalu,15.23372,77.22363,02,552,5273,PPL
Degalahalu,15.18457,77.23589,02,552,5291,PPL
Tsakibanda,15.16097,77.17517,02,552,5273,PPL
Donekallu,15.13463,77.19407,02,553,5308,PPL
Bevinahalu,15.17621,77.19839,02,552,5273,PPL
Sidarahalu,15.18,77.21013,02,552,5273,PPL
Gummanuru,15.16263,77.23873,02,552,5291,PPL
Kadadarabenchi,15.12852,77.21626,02,553,5308,PPL
Sasikummalakota,15.08904,77.20581,02,553,5308,PPL
Kottakota,15.05279,77.15603,02,553,5308,PPL
Velpumadugu,15.05352,77.20405,02,553,5308,PPL
Malapuram,15.04529,77.19311,02,553,5308,PPL
Janardanapalle,15.0484,77.24411,02,553,5308,PPL
Chandragiri,15.02131,77.02143,02,553,5307,PPL
Kuruvalli,15.01618,77.019,02,553,5307,PPL
Pata Hosahalli,15.01056,77.04264,02,553,5307,PPLQ
Karakamukkala,15.00936,77.15809,02,553,5308,PPL
Marakattu,15.46462,77.27002,02,552,5274,PPL
Peddahoturu,15.44141,77.28247,02,552,5274,PPL
Chinnahothuru,15.45651,77.30062,02,552,5275,PPL
Sankarabanda,15.49198,77.38074,02,552,5275,PPL
Chokkanahalli,15.48469,77.39715,02,552,5275,PPL
Mansala,15.94062,77.4248,02,552,5250,PPL
Airnagallu,15.90442,77.25905,02,552,5251,PPL
Devarabetta,15.89031,77.25421,02,552,5251,PPL
Peddabompalle,15.90217,77.29228,02,552,5251,PPL
Bompalle,15.89014,77.29597,02,552,5251,PPL
Ratssamarri,15.89681,77.34818,02,552,5250,PPL
Chetnihalli,15.92921,77.38925,02,552,5250,PPL
Suguru,15.89879,77.37899,02,552,5250,PPL
Kalladevakunta,15.90397,77.42249,02,552,5250,PPL
Nadikhairavadi,15.93012,77.46804,02,552,5255,PPL
Gangavaram,15.92704,77.4971,02,552,5255,PPL
Belagallu,15.87227,77.30186,02,552,5251,PPL
Pallepadu,15.84573,77.31173,02,552,5251,PPL
Saulahalli,15.84385,77.3432,02,552,5250,PPL
Sunkeswari,15.85442,77.34365,02,552,5250,PPL
Buduru,15.87593,77.37811,02,552,5250,PPL
